,rxn_id,predicted
0,0,-5.2261224
1,1,-5.0580797
2,2,-4.8701067
3,3,-4.880647
4,4,-4.430835
5,5,-5.0602026
6,6,-4.4146833
7,7,-4.504353
8,8,-4.570407
9,9,-4.515693
10,10,-5.5700874
11,11,-4.9864564
12,12,-5.7267265
13,13,-4.471309
14,14,-4.541183
15,15,-4.8504777
16,16,-5.4299197
17,17,-6.588068
18,18,-6.3710947
19,19,-6.3998604
20,20,-5.959165
21,21,-5.953391
22,22,-6.1184955
23,23,-4.841202
24,24,-5.0047545
25,25,-5.039053
26,26,-5.700854
27,27,-5.3397794
28,28,-5.5359755
29,29,-6.536953
30,30,-6.5241013
31,31,-6.408691
32,32,-4.47178
33,33,-6.403678
34,34,-6.299429
35,35,-5.4515724
36,36,-6.2906637
37,37,-4.7979813
38,38,-4.879174
39,39,-4.772896
40,40,-4.6913
41,41,-4.682048
42,42,-4.5823927
43,43,-4.638747
44,44,-6.015195
45,45,-6.0048146
46,46,-6.004408
47,47,-5.9935145
48,48,-5.7856364
49,49,-5.7814894
50,50,-5.8007917
51,51,-5.7675858
52,52,-5.7970095
53,53,-5.7880697
54,54,-5.768732
55,55,-5.7759976
56,56,-5.552428
57,57,-5.57216
58,58,-5.5557947
59,59,-5.565649
60,60,-5.567499
61,61,-5.5562277
62,62,-5.5484104
63,63,-5.5699415
64,64,-5.5394373
65,65,-5.536115
66,66,-5.5237246
67,67,-5.5437226
68,68,-5.5477524
69,69,-5.348857
70,70,-5.322773
71,71,-5.326809
72,72,-5.338238
73,73,-5.3160067
74,74,-5.316474
75,75,-5.2988234
76,76,-5.325676
77,77,-5.109417
78,78,-5.120268
79,79,-5.092133
80,80,-5.112701
81,81,-5.094673
82,82,-6.0168643
83,83,-5.7783766
84,84,-5.7832723
85,85,-5.766694
86,86,-5.336864
87,87,-5.3248363
88,88,-4.325682
89,89,-5.623545
90,90,-4.790412
91,91,-4.9320335
92,92,-6.311067
93,93,-6.10059
94,94,-6.09568
95,95,-5.287654
96,96,-4.664917
97,97,-5.3224583
98,98,-5.7054577
99,99,-5.685996
100,100,-5.3157225
101,101,-4.6417274
102,102,-4.8810344
103,103,-4.8571444
104,104,-4.7878394
105,105,-4.1311955
106,106,-5.0099645
107,107,-4.47163
108,108,-6.4664383
109,109,-4.572878
110,110,-5.9016314
111,111,-4.4419103
112,112,-4.5046377
113,113,-4.7040586
114,114,-5.3403845
115,115,-5.1180477
116,116,-4.8647537
117,117,-5.4099245
118,118,-5.382142
119,119,-5.5423775
120,120,-6.5052147
121,121,-6.3901234
122,122,-5.3715405
123,123,-5.3924522
124,124,-4.143528
125,125,-5.121652
126,126,-6.7047334
127,127,-4.7700677
128,128,-4.821556
129,129,-4.3901534
130,130,-4.711874
131,131,-5.4186354
132,132,-5.418497
133,133,-5.8282847
134,134,-4.961401
135,135,-5.297018
136,136,-5.257563
137,137,-5.2147036
138,138,-4.908098
139,139,-4.8824487
140,140,-6.4713798
141,141,-6.3102984
142,142,-6.8684206
143,143,-4.5342627
144,144,-4.7573576
145,145,-5.5174336
146,146,-4.9018846
147,147,-4.7409134
148,148,-4.718363
149,149,-4.654892
150,150,-5.6857014
151,151,-5.5936193
152,152,-6.066399
153,153,-5.6166797
154,154,-5.3391013
155,155,-5.704488
156,156,-4.7444196
157,157,-5.731544
158,158,-5.9815707
159,159,-4.311371
160,160,-5.2009525
161,161,-4.492613
162,162,-4.5323977
163,163,-4.780376
164,164,-4.892954
165,165,-4.5105324
166,166,-4.9981875
167,167,-5.9355836
168,168,-4.3415623
169,169,-6.259323
170,170,-6.2484517
171,171,-4.7953434
172,172,-4.272818
173,173,-4.2179317
174,174,-4.2179317
175,175,-5.1179266
176,176,-6.3816223
177,177,-4.692357
178,178,-4.904472
179,179,-5.9747105
180,180,-5.9884014
181,181,-5.2426157
