,rxn_id,predicted
0,0,1.2972509
1,1,1.6481986
2,2,3.378032
3,3,1.3315899
4,4,0.7503662
5,5,2.089124
6,6,1.4528836
7,7,4.665478
8,8,0.54774714
9,9,6.8620973
10,10,4.139595
11,11,-0.5737692
12,12,-0.26355767
13,15,3.155576
14,16,0.82150066
15,17,0.16498879
16,18,4.7645392
17,19,0.64603376
18,21,-0.5380964
19,22,0.36660704
20,23,0.020547122
21,24,2.253665
22,25,-1.0201528
23,26,-1.0109562
24,28,0.51261544
25,29,-2.7021272
26,30,-1.5820605
27,31,-1.9002379
28,33,10.729198
29,34,1.2127306
30,36,0.74471927
31,37,0.8958545
32,38,-2.747624
33,41,1.7126532
34,42,-0.532833
35,43,-1.1359544
36,45,0.48756298
37,46,0.19900322
38,47,-1.098434
39,48,0.49538863
40,49,3.90258
41,50,1.533819
42,51,4.4974685
43,52,-0.42661735
44,53,8.4936695
45,55,4.8322663
46,56,6.3626285
47,57,9.45186
48,58,0.13216755
49,59,2.0759342
50,60,-0.46434334
51,61,4.2701945
52,62,4.607246
53,63,1.599693
54,64,1.4773581
55,65,0.8357698
56,66,0.35248503
57,67,10.095196
58,68,3.3069997
59,69,1.1005747
60,70,2.796877
61,71,2.796877
62,72,3.1859033
63,73,5.1823945
64,74,0.032025546
65,75,4.6086855
66,76,3.1269379
67,77,5.6971636
68,78,5.092464
69,79,2.0522408
70,80,7.9573407
71,81,0.24539897
72,82,-0.8830162
73,83,0.8349434
74,84,-1.2031246
75,85,1.4839101
76,86,2.2761116
77,87,5.5011992
78,88,2.7491574
79,89,2.6077256
80,90,0.6321893
81,91,4.419662
82,93,0.34766725
83,94,3.791266
84,95,2.5477207
85,96,8.209314
86,97,2.3357644
87,98,1.2456164
88,99,5.7651286
89,101,2.5805328
90,102,6.5488887
91,103,4.6969557
92,104,7.3436522
93,105,-0.40924492
94,106,-1.3842171
95,109,1.3026059
96,110,3.4615545
97,111,-3.3154688
98,112,0.55620563
99,113,-0.1923137
100,115,6.330815
101,116,1.225289
102,117,1.6292814
103,118,1.225289
104,119,0.31792375
105,120,5.3311105
106,121,3.7534723
107,122,1.210684
108,123,2.5330741
109,124,1.8681014
110,125,0.79633534
111,126,0.70785403
112,127,3.3972304
113,128,8.66765
114,129,6.9408755
115,130,-0.5553558
116,131,5.806499
117,132,8.109592
118,133,11.445797
119,134,8.395185
120,135,1.8459411
121,136,1.6977279
122,137,6.058451
123,138,6.48126
124,139,4.1694856
125,140,-2.756619
126,141,-3.4950988
127,142,-1.8211977
128,143,6.300708
129,144,2.9581282
130,146,6.512712
131,147,2.6154656
132,148,-0.23168686
133,149,-0.3348625
134,150,0.27463374
135,151,3.087658
136,153,-1.2717658
137,154,0.49356815
138,155,1.5074764
139,156,4.321631
140,157,3.0615187
141,158,2.0115137
142,159,5.3368735
143,160,-2.1146133
144,161,-1.2381177
145,162,1.3185922
146,163,1.5264603
147,164,-3.0700727
148,166,3.5483003
149,167,1.2829473
150,168,-0.50743294
151,169,2.5142438
152,170,-1.1798377
153,171,3.1566017
154,173,1.7784538
155,174,5.4276705
156,175,3.7637534
157,176,4.168763
158,177,1.3596294
159,179,5.5986876
160,180,4.4148445
161,181,3.379896
162,182,-4.3997455
163,183,2.9888575
164,184,10.252074
165,185,4.141481
166,186,12.120043
167,187,3.8335834
168,188,4.8586206
169,189,-1.7858748
170,190,-2.4454694
171,191,2.771999
172,192,5.7190757
173,193,6.8966393
174,194,6.3320737
175,195,6.85587
176,196,4.9840736
177,197,6.971496
178,198,5.156625
179,199,2.0386157
180,200,0.40619907
181,201,2.9029942
182,202,6.6813445
183,203,6.6813445
184,204,-0.56473863
185,205,3.4723477
186,206,2.182956
187,207,3.3014617
188,208,3.1988
189,209,3.4109259
190,210,2.1813295
191,211,3.3014617
192,212,-0.4607617
193,213,6.7066827
194,214,8.081289
195,215,0.1035898
196,216,0.92617095
197,217,0.5920733
198,218,0.31652626
199,219,3.9073033
200,220,3.9073033
201,221,1.8608773
202,222,2.430953
203,223,2.1580138
204,224,-0.3788853
205,225,0.7399069
