,rxn_id,predicted
0,0,16.632425
1,1,7.9121246
2,2,16.099327
3,3,8.372352
4,4,7.2936883
5,5,23.235373
6,6,37.000664
7,7,52.135246
8,8,85.59127
9,9,25.483261
10,10,21.036928
11,11,15.514732
12,12,15.6223345
13,13,7.142189
14,14,62.838886
15,15,32.48401
16,16,8.397359
17,17,35.55251
18,18,39.422546
19,19,54.984684
20,20,46.14604
21,21,24.61395
22,22,69.069115
23,23,68.98742
24,24,43.734646
25,25,53.402084
26,26,50.77781
27,27,26.230898
28,28,44.496475
29,29,44.741085
30,30,47.403324
31,31,21.671782
32,32,25.057657
33,33,52.62756
34,34,45.469036
35,35,42.81258
36,36,83.32032
37,37,59.597992
38,38,80.16066
39,39,37.84559
40,40,73.938614
41,41,21.648039
42,42,36.265865
43,43,40.126137
44,44,57.86932
45,45,81.413185
46,46,35.16314
47,47,40.255882
48,48,45.963055
49,49,64.04681
50,50,38.354202
51,51,42.37555
52,52,35.72451
53,53,54.62288
54,54,86.684555
55,55,28.454165
56,56,21.697735
57,57,18.180151
58,58,32.618496
59,59,43.090275
60,60,55.608154
61,61,41.104237
62,62,25.22715
63,63,39.08293
64,64,38.9254
65,65,41.4816
66,66,42.128803
67,67,31.546532
68,68,26.302017
69,69,43.817535
70,70,58.08048
71,71,39.07002
72,72,23.08299
73,73,37.70109
74,74,34.92507
75,75,36.97511
76,76,57.097282
77,77,27.737547
78,78,25.213282
79,79,10.802473
80,80,60.88336
81,81,61.417625
82,82,69.84765
83,83,53.257397
84,84,41.50303
85,85,71.67634
86,86,93.25475
87,87,34.745926
88,88,68.582245
89,90,50.366596
90,91,29.693865
91,92,48.03664
92,94,63.356674
93,95,24.2296
94,96,49.21077
95,97,58.087135
96,98,29.029594
97,99,67.848366
98,100,53.479366
99,101,33.671535
100,102,45.81928
101,103,50.28983
102,104,51.346798
103,105,42.707127
104,106,46.76717
105,107,24.091318
106,108,39.124485
107,109,35.143044
108,110,58.445587
109,111,60.165462
110,112,28.473322
111,113,29.38579
112,114,46.95486
113,115,66.68218
114,116,68.377426
115,117,66.50981
116,118,39.703995
117,119,9.257832
118,120,3.1074047
119,121,52.369396
120,122,36.002792
121,123,61.425804
122,124,41.291584
123,125,69.68401
124,126,60.128864
125,127,35.399364
126,128,37.73808
127,129,80.01496
128,130,65.26529
129,132,46.13287
130,133,52.43087
131,134,34.242718
132,135,28.18839
133,136,21.751352
134,137,21.496737
135,138,25.324554
136,139,14.206972
137,140,12.091787
138,141,31.0809
139,142,26.05739
140,143,21.448383
141,144,29.075169
142,145,16.179213
143,146,14.514067
144,147,23.193142
145,148,19.156588
146,149,25.716776
147,150,21.763014
148,151,22.891487
149,152,14.813471
150,153,20.42804
151,154,29.467329
152,155,12.280285
153,156,16.34729
154,157,50.133305
155,158,48.83321
156,159,69.65591
157,160,42.22343
158,161,70.34994
159,162,72.477684
160,163,75.77244
161,164,52.0012
162,165,15.5231085
163,166,29.432365
164,167,24.912876
165,168,24.948425
166,169,29.05408
167,170,21.470345
168,171,33.448914
169,172,17.998129
170,173,27.262318
171,174,-4.365156
172,175,8.4505205
173,176,0.42554283
174,177,25.537619
175,178,9.828172
176,179,2.2957644
177,180,5.945993
178,181,34.54521
179,182,-7.109595
180,183,3.5116608
181,184,10.540782
182,185,-9.923162
183,186,6.6148
184,187,8.604174
185,188,29.05875
186,189,4.7297196
187,190,25.741543
188,191,12.138796
189,192,-0.708828
190,193,3.8552854
191,194,-4.9286942
192,195,33.449673
193,196,-6.186633
194,197,10.160681
195,198,-7.598635
196,199,13.629512
197,200,0.7533562
198,201,10.631098
199,202,-2.4117002
200,203,8.325317
201,204,12.291902
202,205,8.629799
203,206,56.73521
204,207,23.18268
205,208,34.205975
206,209,41.815823
207,210,28.668139
208,211,49.2554
209,212,11.533991
210,213,36.588608
211,214,57.451736
212,215,43.554523
213,216,82.68786
214,217,78.073586
215,218,86.861755
216,219,60.705376
217,220,67.1063
