,rxn_id,predicted
0,0,7.2661557
1,1,17.855793
2,2,6.8649344
3,3,16.05317
4,4,19.746025
5,5,21.020784
6,6,24.321487
7,7,48.390656
8,8,78.62013
9,9,-3.8195443
10,10,19.897703
11,11,17.680365
12,12,6.672093
13,13,16.798271
14,14,83.91272
15,15,20.982601
16,16,24.369282
17,17,24.966276
18,18,16.654675
19,19,21.397875
20,20,32.27704
21,21,38.721573
22,22,113.02785
23,23,112.03512
24,24,29.735498
25,25,42.37252
26,26,63.89447
27,27,21.19984
28,28,54.94951
29,29,30.379936
30,30,39.2404
31,31,15.772229
32,32,17.28865
33,33,56.062607
34,34,43.995285
35,35,33.904366
36,36,117.17411
37,37,68.77776
38,38,109.316376
39,39,27.922512
40,40,85.520226
41,41,17.32922
42,42,5.9401736
43,43,26.008858
44,44,71.84172
45,45,75.55871
46,46,23.67744
47,47,18.527866
48,48,46.77153
49,49,63.705353
50,50,43.12913
51,51,37.280453
52,52,13.562916
53,53,33.671486
54,54,57.22567
55,55,-19.587955
56,56,28.73302
57,57,14.391889
58,58,30.302952
59,59,33.918922
60,60,45.985474
61,61,20.841019
62,62,-0.686212
63,63,16.67439
64,64,18.460293
65,65,22.232279
66,66,41.031883
67,67,36.897743
68,68,26.886795
69,69,53.647045
70,70,80.64446
71,71,30.557682
72,72,0.8757444
73,73,52.94108
74,74,15.322751
75,75,39.600567
76,76,51.756157
77,77,16.386719
78,78,39.130302
79,79,27.383991
80,80,48.997223
81,81,43.601273
82,82,49.17549
83,83,45.57394
84,84,72.674934
85,85,203.65897
86,86,113.44581
87,87,38.78724
88,88,67.01153
89,90,46.060883
90,91,39.440468
91,92,-5.865335
92,94,50.237396
93,95,9.897681
94,96,42.785168
95,97,58.879463
96,98,35.987137
97,99,63.908825
98,100,50.567158
99,101,83.31026
100,102,53.343338
101,103,55.076042
102,104,95.3907
103,105,48.385666
104,106,37.976353
105,107,28.755188
106,108,18.823812
107,109,-3.158959
108,110,72.17273
109,111,75.691154
110,112,98.73141
111,113,58.35311
112,114,42.54467
113,115,94.228226
114,116,135.12541
115,117,38.694252
116,118,25.562542
117,119,9.6856
118,120,25.167114
119,121,39.18268
120,122,12.986902
121,123,53.49847
122,124,37.25715
123,125,137.9905
124,126,35.091896
125,127,35.67943
126,128,37.19371
127,129,83.91235
128,130,116.364975
129,132,17.492985
130,133,21.002783
131,134,14.995848
132,135,16.08355
133,136,2.0719543
134,137,9.62013
135,138,21.701786
136,139,-0.28758755
137,140,4.945187
138,141,10.417165
139,142,17.571857
140,143,9.818629
141,144,11.482721
142,145,11.35763
143,146,5.120379
144,147,-0.17732184
145,148,11.3379545
146,149,15.7829075
147,150,-0.3230671
148,151,6.8124337
149,152,5.5570006
150,153,2.8339028
151,154,12.015042
152,155,7.376163
153,156,9.68319
154,157,46.921135
155,158,23.953554
156,159,121.963356
157,160,42.84799
158,161,40.82653
159,162,45.08899
160,163,44.433037
161,164,18.066689
162,165,3.4139361
163,166,3.672814
164,167,-2.100018
165,168,-1.8471721
166,169,14.780028
167,170,3.4719949
168,171,10.152233
169,172,11.027926
170,173,14.345228
171,174,23.752806
172,175,-2.830153
173,176,10.615773
174,177,-2.5674376
175,178,15.524417
176,179,18.810562
177,180,0.5665718
178,181,39.038742
179,182,4.736069
180,183,-4.7515397
181,184,-7.399648
182,185,9.094905
183,186,-4.541698
184,187,-21.974571
185,188,28.464931
186,189,-1.6062196
187,190,31.92602
188,191,-12.462356
189,192,27.734055
190,193,18.570154
191,194,-14.65482
192,195,5.6566873
193,196,9.728723
194,197,-6.8399806
195,198,1.9173027
196,199,-8.20813
197,200,31.692776
198,201,21.834011
199,202,-14.392833
200,203,5.633116
201,204,19.225267
202,205,11.349737
203,206,61.800514
204,207,19.431183
205,208,45.286045
206,209,26.835117
207,210,38.39713
208,211,19.851212
209,212,22.160702
210,213,29.88086
211,214,33.791466
212,215,29.728182
213,216,148.83072
214,217,109.1448
215,218,117.424995
216,219,49.2958
217,220,25.799084
