,rxn_id,predicted
0,0,9.378932
1,1,8.93494
2,2,6.946465
3,3,13.2203245
4,4,23.886892
5,5,36.342316
6,6,9.719891
7,7,9.603267
8,8,8.186084
9,9,-1.718237
10,10,8.642123
11,11,2.7880461
12,12,8.698947
13,13,3.2117589
14,14,3.7738526
15,15,1.9300741
16,16,33.053665
17,17,21.767687
18,18,9.045053
19,19,6.4297495
20,20,6.4297495
21,21,15.476869
22,22,4.157135
23,23,14.613259
24,24,8.985205
25,25,5.2316957
26,26,26.33123
27,27,5.2210994
28,28,9.762779
29,29,6.7310505
30,30,6.867739
31,31,23.498602
32,32,12.986356
33,33,3.6397064
34,34,3.2090971
35,35,3.6072826
36,36,10.356472
37,37,11.031269
38,38,12.385777
39,39,19.646824
40,40,9.209335
41,41,6.7251105
42,42,10.136592
43,43,5.495376
44,44,4.793961
45,45,1.9439291
46,46,3.0647562
47,47,9.571564
48,48,14.657058
49,49,12.100613
50,50,10.8978195
51,51,12.023179
52,52,3.7444139
53,53,7.4467797
54,54,5.672897
55,55,11.842254
56,56,11.674918
57,57,11.38172
58,58,10.832342
59,59,10.10665
60,60,10.280791
61,61,8.308159
62,62,-8.272444
63,63,8.598425
64,65,4.4387383
65,66,9.792485
66,67,10.360713
67,68,2.6829593
68,69,1.8164631
69,70,11.741432
70,71,9.273688
71,72,20.523516
72,73,7.6306114
73,74,9.560675
74,75,14.469155
75,76,6.751945
76,78,7.4776893
77,79,7.5064454
78,80,10.622078
79,81,8.767899
80,82,7.8583393
81,83,5.477008
82,84,11.640376
83,85,17.963324
84,86,18.012827
85,87,5.1747518
86,89,8.978157
87,90,-0.9511305
88,91,2.6132233
89,92,4.547811
90,94,5.0130897
91,95,6.146007
92,96,12.806321
93,97,8.329597
94,98,17.744013
95,99,0.620374
96,100,9.366996
97,101,19.317366
98,103,-2.31754
99,104,16.539001
100,105,16.445488
101,106,6.852298
102,107,23.300697
103,108,10.093693
104,109,-4.1024365
105,110,16.251335
106,111,19.605114
107,112,20.413464
108,113,27.222683
109,114,7.244876
110,115,11.8646345
111,116,10.079717
112,117,19.201618
113,118,19.10774
114,119,3.6151798
115,120,21.991924
116,121,9.276131
117,122,7.785933
118,123,12.648767
119,124,0.70984876
120,125,14.10956
121,126,-2.797029
122,127,0.3382745
123,128,1.313805
124,129,10.827984
125,130,8.796813
126,131,8.608717
127,132,9.975841
128,133,18.622046
129,134,-0.56767213
