,rxn_id,predicted
0,0,-5.5558496
1,1,-5.019879
2,2,-4.70564
3,3,-4.331193
4,4,-4.1663527
5,5,-4.797629
6,6,-4.2035313
7,7,-4.15208
8,8,-4.1669216
9,9,-4.1819596
10,10,-5.4346547
11,11,-6.1419992
12,12,-6.0168777
13,13,-4.2910867
14,14,-5.4492383
15,15,-4.970655
16,16,-5.566752
17,17,-6.846157
18,18,-6.682692
19,19,-6.7140365
20,20,-6.339077
21,21,-6.285595
22,22,-6.531431
23,23,-4.666559
24,24,-4.598383
25,25,-4.822018
26,26,-5.1994996
27,27,-5.042129
28,28,-5.14877
29,29,-6.940444
30,30,-6.618562
31,31,-6.6064606
32,32,-4.3422623
33,33,-6.5322604
34,34,-6.476134
35,35,-5.449613
36,36,-6.468085
37,37,-5.213788
38,38,-5.1982837
39,39,-5.215791
40,40,-5.0989194
41,41,-5.194114
42,42,-5.119016
43,43,-5.135699
44,44,-6.5845613
45,45,-6.5916495
46,46,-6.59796
47,47,-6.582354
48,48,-6.354353
49,49,-6.366197
50,50,-6.3630443
51,51,-6.3389735
52,52,-6.366467
53,53,-6.3792033
54,54,-6.36597
55,55,-6.3623605
56,56,-6.115614
57,57,-6.1359096
58,58,-6.146987
59,59,-6.1373224
60,60,-6.1416903
61,61,-6.1451197
62,62,-6.126364
63,63,-6.1439824
64,64,-6.1359534
65,65,-6.121105
66,66,-6.113307
67,67,-6.1337576
68,68,-6.142018
69,69,-5.906097
70,70,-5.9127183
71,71,-5.915552
72,72,-5.928387
73,73,-5.894277
74,74,-5.9076796
75,75,-5.8992677
76,76,-5.9244742
77,77,-5.667688
78,78,-5.7066007
79,79,-5.657294
80,80,-5.6952996
81,81,-5.6635337
82,82,-6.5871186
83,83,-6.3660707
84,84,-6.3618584
85,85,-6.348002
86,86,-5.905785
87,87,-5.9096193
88,88,-4.0703926
89,89,-5.37472
90,90,-5.203032
91,91,-5.0383205
92,92,-5.04357
93,93,-5.3918905
94,94,-5.3799477
95,95,-5.1111484
96,96,-4.273334
97,97,-5.3117437
98,98,-5.646005
99,99,-5.4325085
100,100,-5.271043
101,101,-4.2344985
102,102,-4.3951507
103,103,-4.314796
104,104,-4.416163
105,105,-3.6170912
106,106,-4.8192124
107,107,-4.935447
108,108,-6.7394834
109,109,-4.9036303
110,110,-5.531604
111,111,-4.177083
112,112,-4.0886197
113,113,-5.104644
114,114,-5.2631855
115,115,-5.175188
116,116,-5.1959333
117,117,-5.3345313
118,118,-5.387321
119,119,-5.3487754
120,120,-6.764892
121,121,-6.7325034
122,122,-6.644817
123,123,-5.9032083
124,124,-3.7883742
125,125,-5.247658
126,126,-6.834156
127,127,-5.348573
128,128,-5.091821
129,129,-4.7618017
130,130,-5.062595
131,131,-5.187918
132,132,-5.0165963
133,133,-5.609715
134,134,-5.229959
135,135,-5.0884924
136,136,-5.561048
137,137,-5.584731
138,138,-5.2397213
139,139,-4.8907237
140,140,-6.3410497
141,141,-6.2622237
142,142,-6.9645905
143,143,-5.291723
144,144,-4.4685254
145,145,-6.962747
146,146,-4.447078
147,147,-4.331089
148,148,-4.8428807
149,149,-4.784345
150,150,-6.037769
151,151,-5.961991
152,152,-6.0211453
153,153,-5.596875
154,154,-5.1559052
155,155,-5.6713233
156,156,-4.579421
157,157,-5.7045674
158,158,-6.0431056
159,159,-4.6277757
160,160,-5.2604413
161,161,-4.6113143
162,162,-4.7324104
163,163,-4.8647747
164,164,-5.2634683
165,165,-4.57898
166,166,-5.320233
167,167,-5.545152
168,168,-4.5909977
169,169,-6.7140546
170,170,-6.6803174
171,171,-5.3313136
172,172,-4.8621755
173,173,-3.7152402
174,174,-3.7152402
175,175,-4.9898686
176,176,-7.2611904
177,177,-4.5639
178,178,-5.119243
179,179,-5.8978033
180,180,-5.9090624
181,181,-4.988815
