,rxn_id,predicted
0,0,24.713078
1,1,19.012352
2,2,24.314482
3,3,18.915115
4,4,19.211151
5,5,28.419842
6,6,32.255943
7,7,51.04503
8,8,50.493263
9,9,19.97881
10,10,15.783488
11,11,16.097687
12,12,18.647512
13,13,18.61262
14,14,48.865253
15,15,25.316004
16,16,36.195366
17,17,23.512032
18,18,36.629585
19,19,27.406862
20,20,21.853336
21,21,24.216442
22,22,33.60074
23,23,33.666843
24,24,32.368652
25,25,38.784798
26,26,51.886765
27,27,15.552559
28,28,24.019842
29,29,22.370989
30,30,25.604048
31,31,20.672949
32,32,14.49094
33,33,38.973217
34,34,27.464712
35,35,26.876572
36,36,47.104645
37,37,42.60724
38,38,43.196445
39,39,20.871908
40,40,63.371468
41,41,20.595804
42,42,26.925041
43,43,37.018433
44,44,40.083977
45,45,50.65257
46,46,33.901814
47,47,22.755684
48,48,34.635986
49,49,37.20487
50,50,20.513653
51,51,45.484066
52,52,22.757385
53,53,32.78923
54,54,38.711723
55,55,16.95434
56,56,26.844791
57,57,29.283112
58,58,29.181244
59,59,30.04948
60,60,25.594793
61,61,44.50628
62,62,21.653215
63,63,32.9949
64,64,41.24574
65,65,41.017357
66,66,35.353233
67,67,35.366806
68,68,28.416222
69,69,43.275826
70,70,38.76067
71,71,33.19506
72,72,13.600293
73,73,15.465924
74,74,33.753242
75,75,29.796717
76,76,29.326319
77,77,31.757732
78,78,9.310363
79,79,9.231358
80,80,34.41996
81,81,34.816914
82,82,35.84394
83,83,36.478474
84,84,36.879986
85,85,73.5405
86,86,95.23069
87,87,33.54661
88,88,33.980232
89,90,55.14749
90,91,23.15554
91,92,28.37355
92,94,31.330667
93,95,35.056522
94,96,26.004023
95,97,7.331383
96,98,26.19194
97,99,37.81522
98,100,29.31462
99,101,33.139435
100,102,29.240856
101,103,29.63869
102,104,42.394424
103,105,40.388714
104,106,57.475525
105,107,28.825329
106,108,26.80767
107,109,17.2679
108,110,35.458862
109,111,36.2332
110,112,31.67879
111,113,28.234737
112,114,31.63013
113,115,33.292004
114,116,52.08481
115,117,47.675728
116,118,30.66516
117,119,21.653755
118,120,14.42853
119,121,29.184927
120,122,40.635918
121,123,49.746815
122,124,30.475723
123,125,47.62985
124,126,55.55295
125,127,25.627497
126,128,29.453133
127,129,41.400578
128,130,54.514656
129,132,20.72069
130,133,25.075932
131,134,26.643864
132,135,33.483307
133,136,34.09423
134,137,26.114937
135,138,29.714443
136,139,27.593626
137,140,19.324337
138,141,25.582325
139,142,20.341349
140,143,26.312302
141,144,24.8923
142,145,19.015036
143,146,15.873697
144,147,30.811636
145,148,19.9593
146,149,35.585712
147,150,25.433
148,151,26.291847
149,152,20.332426
150,153,26.708008
151,154,25.330564
152,155,31.177616
153,156,18.580696
154,157,41.921875
155,158,34.880875
156,159,39.67335
157,160,26.496786
158,161,34.218586
159,162,36.160393
160,163,35.501953
161,164,22.181026
162,165,14.762899
163,166,19.125784
164,167,19.427822
165,168,19.55211
166,169,21.805204
167,170,19.523611
168,171,22.491932
169,172,17.209799
170,173,20.511364
171,174,10.241578
172,175,-4.4095073
173,176,19.280039
174,177,18.037916
175,178,23.698425
176,179,19.87935
177,180,-9.201259
178,181,27.73249
179,182,-5.183831
180,183,14.770246
181,184,8.492966
182,185,-10.144528
183,186,2.5541813
184,187,6.2817793
185,188,27.038942
186,189,-6.596885
187,190,21.979576
188,191,7.6503
189,192,19.195477
190,193,15.258363
191,194,12.784734
192,195,9.626849
193,196,6.553459
194,197,8.882997
195,198,5.3921475
196,199,9.707417
197,200,16.63309
198,201,17.058844
199,202,14.247788
200,203,20.818052
201,204,19.398552
202,205,10.696068
203,206,47.964878
204,207,24.205708
205,208,43.668716
206,209,20.624897
207,210,33.57075
208,211,23.980585
209,212,27.685307
210,213,31.767334
211,214,39.480476
212,215,38.813263
213,216,51.20818
214,217,39.989193
215,218,42.41774
216,219,29.085377
217,220,35.61777
