,rxn_id,predicted
0,0,-5.3998566
1,1,-5.2134404
2,2,-5.140848
3,3,-5.0423155
4,4,-4.494829
5,5,-5.142771
6,6,-4.498948
7,7,-4.5578413
8,8,-4.6362457
9,9,-4.446718
10,10,-5.185005
11,11,-5.2457027
12,12,-5.6866226
13,13,-4.5254235
14,14,-5.135743
15,15,-4.8416147
16,16,-5.9156876
17,17,-6.763752
18,18,-6.5139585
19,19,-6.637539
20,20,-6.0843577
21,21,-6.057143
22,22,-6.525487
23,23,-4.7546153
24,24,-4.876912
25,25,-5.1420927
26,26,-5.773322
27,27,-5.4511185
28,28,-5.5842285
29,29,-6.5909586
30,30,-6.428526
31,31,-6.262285
32,32,-4.336782
33,33,-6.387183
34,34,-6.4971476
35,35,-5.5490174
36,36,-6.45337
37,37,-4.982175
38,38,-5.0116854
39,39,-5.047531
40,40,-4.733824
41,41,-4.7473736
42,42,-4.7662935
43,43,-4.7947874
44,44,-6.062804
45,45,-6.0753813
46,46,-6.0796366
47,47,-6.0692024
48,48,-5.580775
49,49,-5.5798154
50,50,-5.565622
51,51,-5.574319
52,52,-5.567578
53,53,-5.586104
54,54,-5.58315
55,55,-5.577112
56,56,-5.1070123
57,57,-5.0921216
58,58,-5.109045
59,59,-5.125815
60,60,-5.1048546
61,61,-5.120029
62,62,-5.0955057
63,63,-5.11026
64,64,-5.1070824
65,65,-5.0979834
66,66,-5.1356044
67,67,-5.133256
68,68,-5.1142025
69,69,-4.6524477
70,70,-4.648682
71,71,-4.6541967
72,72,-4.6596622
73,73,-4.6790714
74,74,-4.673042
75,75,-4.6430383
76,76,-4.670266
77,77,-4.244745
78,78,-4.2367296
79,79,-4.2445
80,80,-4.2255197
81,81,-4.24852
82,82,-6.0633354
83,83,-5.577889
84,84,-5.591143
85,85,-5.5853477
86,86,-4.664378
87,87,-4.6472034
88,88,-4.7774944
89,89,-5.4855976
90,90,-4.9719086
91,91,-5.1278496
92,92,-6.5570188
93,93,-6.2914104
94,94,-6.274845
95,95,-5.2910037
96,96,-4.4869423
97,97,-5.3748403
98,98,-5.8267484
99,99,-5.760638
100,100,-5.5289183
101,101,-4.562539
102,102,-4.7956443
103,103,-4.6651707
104,104,-4.604946
105,105,-3.835176
106,106,-5.0452776
107,107,-4.8906326
108,108,-6.734597
109,109,-4.980217
110,110,-5.7809668
111,111,-4.4947267
112,112,-4.450011
113,113,-5.132609
114,114,-5.370592
115,115,-5.263748
116,116,-5.2827725
117,117,-5.6107783
118,118,-5.61926
119,119,-5.7178917
120,120,-5.7401223
121,121,-5.7069244
122,122,-5.267267
123,123,-5.8621664
124,124,-4.3071966
125,125,-5.115949
126,126,-6.565357
127,127,-4.8042936
128,128,-4.787749
129,129,-4.384916
130,130,-4.843993
131,131,-5.501358
132,132,-5.4569755
133,133,-5.6065626
134,134,-5.093268
135,135,-5.102274
136,136,-5.347374
137,137,-5.334824
138,138,-5.06956
139,139,-5.1050196
140,140,-6.220831
141,141,-6.1093826
142,142,-6.877202
143,143,-4.587776
144,144,-4.5641956
145,145,-5.574897
146,146,-4.7547913
147,147,-4.505673
148,148,-4.9142313
149,149,-4.841114
150,150,-5.6013536
151,151,-5.604776
152,152,-5.9503427
153,153,-5.6460147
154,154,-5.3774905
155,155,-5.6391535
156,156,-4.7777514
157,157,-5.677743
158,158,-5.94206
159,159,-4.245139
160,160,-5.1884565
161,161,-4.6670938
162,162,-4.8647995
163,163,-5.092005
164,164,-5.410425
165,165,-4.7479525
166,166,-5.3635497
167,167,-6.026622
168,168,-4.574087
169,169,-6.1798453
170,170,-6.164798
171,171,-5.006358
172,172,-4.3664155
173,173,-4.186268
174,174,-4.186268
175,175,-5.3426886
176,176,-6.1992617
177,177,-4.792818
178,178,-4.877578
179,179,-5.5432386
180,180,-5.5622783
181,181,-4.911177
