,rxn_id,predicted
0,0,21.400326
1,1,21.4841
2,2,22.388159
3,3,22.692163
4,4,33.855736
5,5,37.262764
6,6,38.985252
7,7,65.957085
8,8,19.662579
9,9,42.02219
10,10,28.494078
11,11,13.372151
12,12,21.926414
13,13,11.70862
14,14,13.642729
15,15,11.188871
16,16,29.357023
17,17,26.929062
18,18,11.809099
19,19,8.559898
20,20,8.559898
21,21,16.5367
22,22,17.319395
23,23,40.199497
24,24,46.35737
25,25,22.50456
26,26,101.86642
27,27,11.657354
28,28,18.087526
29,29,20.407259
30,30,16.41146
31,31,41.384945
32,32,22.739763
33,33,15.97744
34,34,51.439564
35,35,51.501026
36,36,23.832226
37,37,22.950241
38,38,35.246414
39,39,28.921251
40,40,16.481949
41,41,27.576666
42,42,21.552439
43,43,13.464268
44,44,13.570675
45,45,27.235155
46,46,24.344074
47,47,28.214495
48,48,14.404916
49,49,21.321934
50,50,20.739279
51,51,21.302393
52,52,17.126041
53,53,12.364606
54,54,13.149146
55,55,15.531809
56,56,15.319897
57,57,14.81797
58,58,21.127234
59,59,13.843876
60,60,13.253896
61,61,15.262787
62,62,15.121777
63,63,15.600974
64,65,20.731388
65,66,18.920095
66,67,28.964853
67,68,27.508177
68,69,23.880848
69,70,57.5807
70,71,26.154503
71,72,26.302977
72,73,20.369852
73,74,24.950916
74,75,27.501564
75,76,14.1087
76,78,14.969843
77,79,15.872647
78,80,18.385504
79,81,18.267193
80,82,24.120918
81,83,28.97495
82,84,17.479345
83,85,46.845642
84,86,22.805447
85,87,22.763958
86,89,15.809294
87,90,25.851381
88,91,27.736029
89,92,27.908424
90,94,11.420247
91,95,12.258219
92,96,28.336458
93,97,8.992496
94,98,17.505432
95,99,34.466938
96,100,13.81561
97,101,20.379435
98,103,43.950115
99,104,29.79558
100,105,31.353765
101,106,14.53038
102,107,30.98381
103,108,16.563755
104,109,20.776825
105,110,41.860073
106,111,28.905813
107,112,28.23662
108,113,29.175365
109,114,19.144808
110,115,19.790411
111,116,27.19044
112,117,20.50021
113,118,22.27884
114,119,20.797558
115,120,36.869495
116,121,14.655642
117,122,12.306874
118,123,21.006605
119,124,22.739046
120,125,20.636053
121,126,22.714779
122,127,24.2978
123,128,26.613785
124,129,23.649687
125,130,29.45412
126,131,23.377745
127,132,21.914207
128,133,24.369968
129,134,17.796448
