,rxn_id,predicted
0,0,1.4282691
1,1,1.3093626
2,2,3.716457
3,3,1.6911902
4,4,3.687553
5,5,0.006577298
6,6,3.978622
7,7,2.4681048
8,8,0.7116082
9,9,7.079717
10,10,3.1987264
11,11,0.1255962
12,12,-1.2445225
13,15,2.2925315
14,16,-1.5896518
15,17,-1.1424954
16,18,1.6068994
17,19,1.5784523
18,21,-0.75330305
19,22,-0.23377357
20,23,1.1487124
21,24,2.0285225
22,25,-1.7388958
23,26,-0.14364852
24,28,0.04423581
25,29,-3.50563
26,30,-3.2617226
27,31,-1.5329528
28,33,4.39527
29,34,-1.3984249
30,36,1.5697504
31,37,2.2668905
32,38,-2.630173
33,41,3.9406896
34,42,-4.1872873
35,43,-2.9206471
36,45,-0.90339565
37,46,0.8770926
38,47,-2.3582888
39,48,0.55626625
40,49,4.289823
41,50,1.1172619
42,51,3.950275
43,52,1.3214684
44,53,7.724593
45,55,4.544251
46,56,6.0903945
47,57,7.4765477
48,58,2.7000542
49,59,0.31156665
50,60,-0.09134413
51,61,3.994684
52,62,4.386084
53,63,-0.13084914
54,64,-0.29678196
55,65,1.5238624
56,66,-0.65509146
57,67,6.7772975
58,68,3.189767
59,69,2.0412016
60,70,3.2693772
61,71,3.2693772
62,72,4.5899954
63,73,4.851049
64,74,1.3049114
65,75,3.8245392
66,76,4.746223
67,77,5.7200475
68,78,4.488537
69,79,2.6676016
70,80,8.232242
71,81,1.1752053
72,82,-0.21567722
73,83,-0.86371356
74,84,1.5448569
75,85,1.4606353
76,86,2.1645436
77,87,5.1481915
78,88,3.3549662
79,89,3.3438544
80,90,1.2948232
81,91,2.8534086
82,93,1.0292532
83,94,2.6520746
84,95,2.3937037
85,96,7.524112
86,97,2.3363514
87,98,1.6202317
88,99,2.9707062
89,101,1.8783567
90,102,6.725135
91,103,5.1363993
92,104,6.0258927
93,105,0.039613172
94,106,-1.1578125
95,109,3.4823165
96,110,3.2151723
97,111,-0.5868596
98,112,1.3653277
99,113,-0.7116542
100,115,5.6849313
101,116,1.7359412
102,117,2.4819136
103,118,1.7359412
104,119,2.7329643
105,120,5.344273
106,121,5.4978614
107,122,1.452403
108,123,3.3498619
109,124,1.8780429
110,125,1.0052638
111,126,0.25911647
112,127,3.59655
113,128,7.356581
114,129,4.4662633
115,130,-0.47162414
116,131,3.9186745
117,132,15.2161875
118,133,9.330778
119,134,8.656533
120,135,1.8207963
121,136,2.252297
122,137,10.350409
123,138,6.7022343
124,139,3.2037022
125,140,-0.37625295
126,141,0.06184499
127,142,0.478213
128,143,5.828605
129,144,3.2776077
130,146,7.8398476
131,147,3.1852417
132,148,0.017421737
133,149,-0.9981193
134,150,1.114643
135,151,3.0244088
136,153,-2.0956023
137,154,0.35421067
138,155,-0.15566821
139,156,5.9245334
140,157,1.8354081
141,158,3.150045
142,159,4.548058
143,160,-2.345241
144,161,-1.1656168
145,162,0.8225789
146,163,0.5845175
147,164,2.4952884
148,166,3.7479901
149,167,0.45554692
150,168,3.5999365
151,169,-2.3360124
152,170,-2.9518514
153,171,7.4775167
154,173,1.9298882
155,174,5.9472404
156,175,1.9672061
157,176,3.258312
158,177,1.6909959
159,179,6.808179
160,180,5.8183713
161,181,2.8096972
162,182,0.7260732
163,183,4.991627
164,184,8.403287
165,185,4.602868
166,186,11.835761
167,187,4.384972
168,188,2.3509364
169,189,2.2504497
170,190,-0.166532
171,191,3.8731217
172,192,4.9413495
173,193,6.096801
174,194,5.3588343
175,195,5.7128067
176,196,5.5307612
177,197,5.6220284
178,198,4.1827073
179,199,4.4225755
180,200,3.0053756
181,201,2.298832
182,202,5.6681805
183,203,5.6681805
184,204,0.6236169
185,205,2.756349
186,206,3.7865272
187,207,3.5495458
188,208,4.102568
189,209,3.626767
190,210,3.415755
191,211,3.5495458
192,212,-1.9025075
193,213,6.4758673
194,214,7.317089
195,215,0.7665192
196,216,0.25650007
197,217,0.87777966
198,218,0.41605532
199,219,4.347236
200,220,4.347236
201,221,3.5414355
202,222,4.3046956
203,223,2.398655
204,224,-1.2822691
205,225,0.7730457
