,rxn_id,predicted
0,0,-0.16445452
1,1,0.24659461
2,2,5.3030286
3,3,-1.9842428
4,4,0.9748026
5,5,-2.3914099
6,6,2.5005429
7,7,2.6108081
8,8,0.88500726
9,9,8.857617
10,10,5.1305065
11,11,-0.15546393
12,12,-1.5939667
13,15,2.2403977
14,16,-0.8750524
15,17,-0.70115477
16,18,1.8692938
17,19,0.8035567
18,21,-0.38943902
19,22,0.35502267
20,23,-0.039489098
21,24,2.730149
22,25,-1.5290173
23,26,-0.6094511
24,28,-1.0042415
25,29,-3.1167903
26,30,-2.2485437
27,31,-2.7708945
28,33,4.6506004
29,34,-0.24467492
30,36,-1.001028
31,37,2.3930533
32,38,-3.035213
33,41,3.9319367
34,42,-1.9176692
35,43,-1.5474973
36,45,-1.5132115
37,46,0.25550908
38,47,-2.264522
39,48,0.020843588
40,49,4.9483666
41,50,0.85123855
42,51,5.729135
43,52,-1.5095161
44,53,7.3171077
45,55,4.0656476
46,56,8.019162
47,57,7.832221
48,58,0.38517785
49,59,0.8626187
50,60,0.4913515
51,61,5.037569
52,62,5.8858457
53,63,-0.2788335
54,64,-0.22960901
55,65,0.28818727
56,66,2.0684962
57,67,5.942633
58,68,1.7263428
59,69,0.54041386
60,70,1.8846141
61,71,1.8846141
62,72,2.7105763
63,73,3.9842114
64,74,-0.58863974
65,75,5.0408583
66,76,2.7033033
67,77,7.316251
68,78,3.6719642
69,79,0.73257166
70,80,6.6362915
71,81,-0.50864667
72,82,-1.281993
73,83,-1.0341259
74,84,-1.9768342
75,85,1.0033773
76,86,3.2737365
77,87,4.100239
78,88,2.7341697
79,89,2.5808432
80,90,-0.10787053
81,91,4.2527256
82,93,-0.027209707
83,94,4.052135
84,95,2.8718827
85,96,8.029667
86,97,2.2509413
87,98,0.214221
88,99,2.1144304
89,101,3.0680041
90,102,6.6411076
91,103,5.0008383
92,104,5.9056954
93,105,-0.4317882
94,106,-0.65859497
95,109,2.6741905
96,110,1.1412596
97,111,-3.2264934
98,112,0.43834168
99,113,-0.52744377
100,115,8.534575
101,116,1.1022776
102,117,2.2654972
103,118,1.1022776
104,119,0.022715382
105,120,6.720763
106,121,5.6064224
107,122,0.9350132
108,123,1.7743105
109,124,-0.63794506
110,125,1.6128148
111,126,-1.4613912
112,127,3.146359
113,128,8.410451
114,129,4.248378
115,130,-0.9000621
116,131,4.5350175
117,132,10.535511
118,133,10.63198
119,134,8.727039
120,135,1.2193662
121,136,2.7044477
122,137,6.1585274
123,138,4.7351685
124,139,-1.0912999
125,140,-1.1483464
126,141,-1.5019802
127,142,0.29025745
128,143,3.518818
129,144,2.564485
130,146,12.148931
131,147,2.068712
132,148,-0.4527464
133,149,-1.9863557
134,150,0.51537466
135,151,2.1483793
136,153,-1.2658312
137,154,1.4318886
138,155,1.2546067
139,156,4.4751883
140,157,0.8333205
141,158,1.0362251
142,159,2.8653164
143,160,-2.551116
144,161,-2.0587072
145,162,1.1391269
146,163,-0.80274963
147,164,1.0513716
148,166,1.5772737
149,167,0.32249653
150,168,-0.064668424
151,169,-2.5363262
152,170,-1.6854687
153,171,3.5790625
154,173,0.7068877
155,174,3.5246165
156,175,3.4213755
157,176,3.4876766
158,177,1.1443921
159,179,3.2264462
160,180,4.6143403
161,181,2.1474056
162,182,-1.1167334
163,183,2.294968
164,184,8.137543
165,185,2.721416
166,186,5.4460645
167,187,4.181942
168,188,3.4327068
169,189,-2.6612372
170,190,-1.7579267
171,191,3.7819548
172,192,4.6784787
173,193,5.421566
174,194,5.1819143
175,195,8.644012
176,196,7.6429014
177,197,8.135801
178,198,4.8649163
179,199,3.0261495
180,200,1.0564896
181,201,3.9292488
182,202,4.2362404
183,203,4.2362404
184,204,0.72324395
185,205,0.7497925
186,206,1.7045236
187,207,1.8043387
188,208,1.9377104
189,209,2.2684999
190,210,1.5928653
191,211,1.8043387
192,212,-1.8187808
193,213,7.9297166
194,214,9.185247
195,215,-0.60970634
196,216,0.25950438
197,217,0.15649009
198,218,-0.28691912
199,219,3.581145
200,220,3.581145
201,221,3.9823866
202,222,3.2826962
203,223,1.1341406
204,224,-2.1243315
205,225,1.6221621
