,rxn_id,predicted
0,0,6.50859
1,1,6.0749965
2,2,5.584372
3,3,11.512428
4,4,14.39769
5,5,17.352554
6,6,8.243068
7,7,26.215979
8,8,8.486218
9,9,-11.338999
10,10,6.6962705
11,11,2.6507208
12,12,8.50027
13,13,9.734856
14,14,8.985279
15,15,8.764941
16,16,17.919739
17,17,22.280325
18,18,6.937992
19,19,4.866203
20,20,4.866203
21,21,11.394761
22,22,4.928381
23,23,10.7792
24,24,9.102106
25,25,6.1904464
26,26,26.038013
27,27,4.885189
28,28,7.584575
29,29,8.475289
30,30,6.9480023
31,31,24.401892
32,32,8.667348
33,33,4.9524274
34,34,11.698347
35,35,12.081586
36,36,11.684093
37,37,16.958038
38,38,12.163738
39,39,14.516382
40,40,7.790681
41,41,11.267618
42,42,10.133585
43,43,5.9141955
44,44,5.427212
45,45,1.3061954
46,46,4.8346725
47,47,8.936032
48,48,13.354533
49,49,11.292967
50,50,11.119564
51,51,11.289744
52,52,4.474812
53,53,3.1642706
54,54,4.748561
55,55,8.554134
56,56,8.260427
57,57,7.6857386
58,58,10.702726
59,59,6.894303
60,60,7.026457
61,61,8.049599
62,62,-14.753908
63,63,8.062367
64,65,4.3918886
65,66,10.392078
66,67,13.677073
67,68,6.555492
68,69,1.4858986
69,70,11.845947
70,71,9.924222
71,72,13.527927
72,73,8.164485
73,74,12.160193
74,75,10.976694
75,76,6.6609044
76,78,10.543534
77,79,11.324076
78,80,20.085777
79,81,17.612389
80,82,10.06785
81,83,8.582426
82,84,11.259195
83,85,16.830402
84,86,14.734567
85,87,6.1728997
86,89,7.814618
87,90,4.465284
88,91,8.629961
89,92,13.3081665
90,94,4.269337
91,95,5.492521
92,96,14.1910305
93,97,6.9898396
94,98,14.078998
95,99,1.0478755
96,100,9.174187
97,101,13.376915
98,103,6.678139
99,104,14.835278
100,105,15.859817
101,106,5.0703835
102,107,15.7661085
103,108,7.806332
104,109,-0.049799558
105,110,15.437408
106,111,23.787071
107,112,24.11338
108,113,30.18755
109,114,7.98295
110,115,8.8240385
111,116,13.421132
112,117,17.493399
113,118,15.239922
114,119,5.8429284
115,120,15.043064
116,121,7.743342
117,122,3.6311235
118,123,10.317044
119,124,-0.02504551
120,125,14.801275
121,126,2.1445007
122,127,1.5972956
123,128,0.3917545
124,129,8.980305
125,130,7.7410398
126,131,9.631969
127,132,9.771856
128,133,12.039883
129,134,2.5164435
