,rxn_id,predicted
0,0,11.304902
1,1,11.01389
2,2,9.58802
3,3,15.203591
4,4,17.804335
5,5,22.506353
6,6,17.398249
7,7,70.15518
8,8,10.552094
9,9,8.913655
10,10,5.7517376
11,11,2.0734687
12,12,10.544554
13,13,7.641952
14,14,7.3140497
15,15,7.24784
16,16,19.221338
17,17,21.270851
18,18,8.298023
19,19,5.5721197
20,20,5.5721197
21,21,12.824066
22,22,7.6264977
23,23,21.246641
24,24,17.306599
25,25,6.1440353
26,26,50.17876
27,27,4.9923005
28,28,7.752587
29,29,7.225012
30,30,6.947821
31,31,26.685299
32,32,13.234152
33,33,4.0021334
34,34,12.356574
35,35,12.430843
36,36,14.0981
37,37,18.459623
38,38,15.746269
39,39,20.078781
40,40,9.652581
41,41,11.276849
42,42,12.316254
43,43,4.635127
44,44,3.4867847
45,45,6.6674004
46,46,6.0679297
47,47,11.482234
48,48,13.931176
49,49,13.027853
50,50,12.217551
51,51,12.980195
52,52,3.7380774
53,53,2.3053343
54,54,4.868299
55,55,10.035994
56,56,9.890693
57,57,9.398182
58,58,16.88569
59,59,9.827589
60,60,10.065581
61,61,9.313465
62,62,-4.3039007
63,63,9.305905
64,65,6.0368586
65,66,11.532258
66,67,13.302291
67,68,9.00139
68,69,3.004916
69,70,19.86968
70,71,11.558797
71,72,12.64616
72,73,8.237572
73,74,14.607078
74,75,16.055222
75,76,6.2603354
76,78,8.948455
77,79,9.314711
78,80,31.99481
79,81,18.920279
80,82,12.312543
81,83,9.19398
82,84,10.413976
83,85,27.953447
84,86,16.073948
85,87,6.018251
86,89,10.167649
87,90,5.4523253
88,91,10.453326
89,92,14.375929
90,94,6.7194586
91,95,7.339419
92,96,14.534296
93,97,6.4047976
94,98,13.823987
95,99,6.3445415
96,100,7.839124
97,101,16.315287
98,103,11.682045
99,104,18.232365
100,105,18.600004
101,106,6.702889
102,107,18.019434
103,108,8.938652
104,109,0.8951873
105,110,21.25109
106,111,24.066406
107,112,24.136572
108,113,28.6469
109,114,8.5722885
110,115,10.99269
111,116,13.488178
112,117,18.268778
113,118,18.272146
114,119,6.954168
115,120,21.201414
116,121,8.07712
117,122,2.8493092
118,123,13.291169
119,124,2.032784
120,125,16.186434
121,126,0.43861902
122,127,5.4808364
123,128,4.975304
124,129,11.726882
125,130,13.221876
126,131,12.322442
127,132,10.451293
128,133,14.972547
129,134,4.090053
