,rxn_id,predicted
0,0,-5.143595
1,1,-4.645857
2,2,-4.4508553
3,3,-5.484226
4,4,-4.4505835
5,5,-4.9622793
6,6,-4.243057
7,7,-4.404601
8,8,-4.318674
9,9,-4.4115686
10,10,-5.11303
11,11,-5.3364744
12,12,-5.344075
13,13,-4.780933
14,14,-5.9720125
15,15,-5.3029594
16,16,-6.2427344
17,17,-6.425026
18,18,-6.2815685
19,19,-6.3764477
20,20,-5.908701
21,21,-5.8634596
22,22,-6.2517624
23,23,-4.8134365
24,24,-4.528975
25,25,-4.6844215
26,26,-5.13097
27,27,-4.960575
28,28,-5.0034323
29,29,-6.2850513
30,30,-6.1916585
31,31,-5.953379
32,32,-4.193163
33,33,-6.183275
34,34,-6.4571843
35,35,-5.874172
36,36,-6.443392
37,37,-4.956233
38,38,-4.9321384
39,39,-4.849057
40,40,-4.8789034
41,41,-4.86777
42,42,-4.7908554
43,43,-4.786767
44,44,-5.560611
45,45,-5.5747995
46,46,-5.578862
47,47,-5.5651073
48,48,-5.369542
49,49,-5.3742485
50,50,-5.3681893
51,51,-5.3598456
52,52,-5.368053
53,53,-5.3858643
54,54,-5.381002
55,55,-5.3721294
56,56,-5.1740265
57,57,-5.181604
58,58,-5.1912775
59,59,-5.1948586
60,60,-5.1942587
61,61,-5.1996236
62,62,-5.1806226
63,63,-5.1925464
64,64,-5.187545
65,65,-5.1731224
66,66,-5.1900063
67,67,-5.2039165
68,68,-5.199519
69,69,-5.0083685
70,70,-5.004042
71,71,-5.0150995
72,72,-5.0276814
73,73,-5.012024
74,74,-5.0184436
75,75,-4.9997625
76,76,-5.024278
77,77,-4.8393865
78,78,-4.857054
79,79,-4.8363657
80,80,-4.845216
81,81,-4.840634
82,82,-5.5664725
83,83,-5.3696566
84,84,-5.386241
85,85,-5.377751
86,86,-5.009878
87,87,-5.004544
88,88,-4.306044
89,89,-5.5916796
90,90,-5.4518046
91,91,-5.1080446
92,92,-4.5144086
93,93,-4.965865
94,94,-4.922867
95,95,-4.481658
96,96,-4.281419
97,97,-4.9267426
98,98,-5.630948
99,99,-5.231656
100,100,-5.2755446
101,101,-4.3320565
102,102,-4.289345
103,103,-4.201965
104,104,-4.022396
105,105,-3.383788
106,106,-4.244111
107,107,-4.435978
108,108,-6.270461
109,109,-5.045248
110,110,-5.392611
111,111,-4.1206417
112,112,-4.087183
113,113,-5.0282183
114,114,-4.9978914
115,115,-5.057184
116,116,-5.0269327
117,117,-5.465894
118,118,-5.310049
119,119,-5.3385153
120,120,-6.169923
121,121,-6.195757
122,122,-5.8506556
123,123,-5.1227493
124,124,-4.027515
125,125,-5.3369956
126,126,-6.4642334
127,127,-4.91433
128,128,-5.2015142
129,129,-4.817133
130,130,-5.166996
131,131,-5.238232
132,132,-5.3056836
133,133,-5.751339
134,134,-5.164646
135,135,-5.252099
136,136,-5.804483
137,137,-5.7900023
138,138,-5.1485724
139,139,-4.7923017
140,140,-6.111508
141,141,-6.046136
142,142,-6.7703447
143,143,-4.862474
144,144,-4.5574865
145,145,-6.4510093
146,146,-4.785082
147,147,-4.4530497
148,148,-4.7162437
149,149,-4.642948
150,150,-5.717308
151,151,-5.5298567
152,152,-5.631594
153,153,-5.0063953
154,154,-4.3585405
155,155,-4.7812004
156,156,-4.062128
157,157,-4.808172
158,158,-5.1379843
159,159,-4.5802813
160,160,-5.3542295
161,161,-4.487622
162,162,-4.6401806
163,163,-4.0268354
164,164,-4.647449
165,165,-3.753741
166,166,-4.7906523
167,167,-5.3322177
168,168,-4.274288
169,169,-6.234547
170,170,-6.1841397
171,171,-5.292611
172,172,-4.835197
173,173,-4.091381
174,174,-4.091381
175,175,-4.867828
176,176,-6.0958476
177,177,-4.8275957
178,178,-4.9236455
179,179,-5.329082
180,180,-5.3614035
181,181,-5.1765924
