,rxn_id,predicted
0,0,17.953531
1,1,23.076973
2,2,17.457853
3,3,19.283789
4,4,22.791323
5,5,11.341928
6,6,47.09099
7,7,45.418114
8,8,57.24441
9,9,7.9874954
10,10,20.700924
11,11,16.864092
12,12,-3.4527528
13,13,-9.611875
14,14,60.824024
15,15,28.17515
16,16,40.813858
17,17,38.89644
18,18,32.8563
19,19,33.385017
20,20,29.379787
21,21,41.43855
22,22,48.47301
23,23,47.993935
24,24,63.819733
25,25,42.601383
26,26,60.78826
27,27,30.474243
28,28,40.93661
29,29,46.190453
30,30,53.318317
31,31,26.82136
32,32,19.587568
33,33,45.521236
34,34,32.606915
35,35,5.9973674
36,36,104.35218
37,37,52.40697
38,38,79.92393
39,39,31.528084
40,40,90.2996
41,41,18.933884
42,42,6.74852
43,43,34.769054
44,44,36.24994
45,45,71.53145
46,46,12.33929
47,47,25.103205
48,48,44.4641
49,49,29.952799
50,50,35.71923
51,51,30.120914
52,52,15.958341
53,53,43.197464
54,54,76.1496
55,55,18.681866
56,56,45.878616
57,57,41.366238
58,58,7.1172314
59,59,12.487696
60,60,36.228416
61,61,41.923183
62,62,39.37537
63,63,39.900616
64,64,38.764526
65,65,46.10095
66,66,48.42036
67,67,38.322113
68,68,33.28407
69,69,35.53881
70,70,71.51515
71,71,40.648087
72,72,12.86972
73,73,31.11139
74,74,2.1147363
75,75,42.25427
76,76,81.10556
77,77,10.13112
78,78,3.5124671
79,79,8.083959
80,80,50.7329
81,81,49.22487
82,82,54.464294
83,83,38.135105
84,84,44.725418
85,85,96.7888
86,86,105.70337
87,87,30.246157
88,88,145.21602
89,90,14.650748
90,91,37.56477
91,92,59.844532
92,94,77.89282
93,95,24.264828
94,96,45.626633
95,97,48.05959
96,98,33.703514
97,99,61.662388
98,100,53.114468
99,101,69.94737
100,102,65.658714
101,103,71.40209
102,104,56.68946
103,105,12.032278
104,106,49.70331
105,107,31.647379
106,108,54.60294
107,109,12.542312
108,110,46.10909
109,111,46.96319
110,112,41.321934
111,113,25.81783
112,114,56.44692
113,115,3.0005867
114,116,63.912914
115,117,60.833687
116,118,32.735935
117,119,-10.67129
118,120,-6.639838
119,121,45.179398
120,122,52.2038
121,123,68.62291
122,124,47.064854
123,125,102.35886
124,126,53.514687
125,127,33.166416
126,128,30.405298
127,129,67.17164
128,130,48.371136
129,132,44.398003
130,133,57.165478
131,134,21.474474
132,135,10.750171
133,136,8.200487
134,137,11.199956
135,138,10.70705
136,139,1.6295081
137,140,5.0060587
138,141,5.3260956
139,142,15.131437
140,143,10.801867
141,144,6.858572
142,145,7.694401
143,146,3.285576
144,147,3.7546623
145,148,6.656848
146,149,11.009473
147,150,2.4488113
148,151,0.62677467
149,152,5.414652
150,153,3.7924864
151,154,6.4031134
152,155,3.4842036
153,156,7.328988
154,157,40.72738
155,158,59.107357
156,159,71.10591
157,160,32.761585
158,161,75.545876
159,162,78.223694
160,163,73.72623
161,164,29.67535
162,165,2.986418
163,166,-2.592224
164,167,-1.8117572
165,168,-2.0187385
166,169,1.8067511
167,170,1.4911231
168,171,5.050739
169,172,-3.1348405
170,173,0.6291207
171,174,-2.7751193
172,175,-14.822439
173,176,-9.869143
174,177,1.74797
175,178,4.50417
176,179,2.013066
177,180,-19.887968
178,181,47.936417
179,182,-14.532839
180,183,-5.91846
181,184,-21.01705
182,185,-19.580702
183,186,-15.715583
184,187,-21.391281
185,188,16.451025
186,189,-21.495659
187,190,21.569057
188,191,-15.056296
189,192,6.899576
190,193,-13.182881
191,194,-15.636073
192,195,3.5086153
193,196,-8.811389
194,197,-16.929775
195,198,-21.974318
196,199,-17.419788
197,200,-2.2707078
198,201,-1.9049529
199,202,-13.011084
200,203,-4.24377
201,204,9.811755
202,205,-19.695623
203,206,66.176674
204,207,24.58557
205,208,43.421127
206,209,2.2731867
207,210,25.802593
208,211,32.12818
209,212,14.516317
210,213,42.542484
211,214,63.218502
212,215,44.293976
213,216,142.35603
214,217,80.87774
215,218,88.665276
216,219,77.783966
217,220,76.03862
