,rxn_id,predicted
0,0,2.034363
1,1,1.8322027
2,2,8.856072
3,3,1.0349201
4,4,3.1428564
5,5,1.3050731
6,6,4.9885097
7,7,3.2687597
8,8,0.24475758
9,9,8.364184
10,10,5.1578226
11,11,15.198355
12,12,-0.8746599
13,15,1.5315653
14,16,-1.7136427
15,17,1.6427013
16,18,1.8374339
17,19,2.0573926
18,21,0.6516117
19,22,5.408192
20,23,6.8423805
21,24,2.0348067
22,25,-2.4548278
23,26,0.54711795
24,28,1.967986
25,29,-4.087651
26,30,-3.0465174
27,31,-2.5096722
28,33,5.982106
29,34,-1.7763563
30,36,2.8302605
31,37,20.362934
32,38,-6.5710597
33,41,30.716703
34,42,-3.9195354
35,43,-2.8687863
36,45,-0.99898875
37,46,0.18624596
38,47,-5.572478
39,48,0.95327103
40,49,4.1107035
41,50,1.2070073
42,51,5.6942544
43,52,0.8337884
44,53,8.6196
45,55,4.3412395
46,56,8.424855
47,57,10.450365
48,58,3.3033037
49,59,0.8904034
50,60,1.1629194
51,61,4.3382626
52,62,5.7715874
53,63,1.904689
54,64,1.5438833
55,65,-0.4156746
56,66,-0.024494145
57,67,7.0732203
58,68,3.3239248
59,69,1.592908
60,70,2.2792299
61,71,2.2792299
62,72,1.6441658
63,73,3.1953936
64,74,1.7624824
65,75,3.390317
66,76,3.1050172
67,77,6.5130587
68,78,5.933521
69,79,3.2296655
70,80,7.347609
71,81,1.9845817
72,82,0.20791395
73,83,-1.2053288
74,84,2.6784384
75,85,4.5732403
76,86,1.0257149
77,87,3.7462273
78,88,3.573186
79,89,3.373481
80,90,1.3749267
81,91,2.9781547
82,93,1.555802
83,94,2.715837
84,95,4.015875
85,96,8.812131
86,97,3.273878
87,98,3.0168924
88,99,4.2870426
89,101,2.195141
90,102,6.012102
91,103,4.71523
92,104,6.727973
93,105,1.9928652
94,106,-0.6958284
95,109,4.124826
96,110,4.3712125
97,111,-0.38641477
98,112,0.44692323
99,113,0.56902283
100,115,7.152101
101,116,3.8109207
102,117,5.8376675
103,118,3.8109207
104,119,0.8629544
105,120,3.154519
106,121,6.2687545
107,122,1.1216236
108,123,2.4987273
109,124,2.6364875
110,125,1.5206772
111,126,2.3122084
112,127,3.3326747
113,128,10.702547
114,129,5.15546
115,130,0.1373553
116,131,4.6018095
117,132,19.869762
118,133,10.028951
119,134,10.836799
120,135,1.5044049
121,136,4.711234
122,137,9.443654
123,138,8.37036
124,139,4.0278683
125,140,-2.250718
126,141,-2.0674884
127,142,-0.28932193
128,143,5.777303
129,144,2.5506992
130,146,13.3432455
131,147,2.1170568
132,148,0.82398224
133,149,0.37644795
134,150,2.3057325
135,151,2.1382995
136,153,-2.3216588
137,154,1.2942017
138,155,1.9406534
139,156,7.9203134
140,157,2.7579377
141,158,3.8911295
142,159,1.3108108
143,160,-1.574278
144,161,-0.349461
145,162,1.5094833
146,163,2.3578162
147,164,2.199452
148,166,3.3904257
149,167,1.7631053
150,168,2.396933
151,169,-3.358991
152,170,-3.5270748
153,171,10.033181
154,173,4.279431
155,174,4.659137
156,175,3.1633525
157,176,3.5040517
158,177,2.084997
159,179,5.389646
160,180,8.405435
161,181,2.6150753
162,182,2.9984517
163,183,1.5158689
164,184,8.5402975
165,185,3.5458102
166,186,13.913199
167,187,6.096197
168,188,5.6104264
169,189,4.7428765
170,190,-2.2148175
171,191,4.6493416
172,192,5.6623864
173,193,5.499511
174,194,6.2925544
175,195,6.0080514
176,196,3.675607
177,197,5.860648
178,198,4.61133
179,199,4.4701424
180,200,2.4272294
181,201,4.096786
182,202,4.075549
183,203,4.075549
184,204,0.9118
185,205,4.223286
186,206,2.7985742
187,207,3.5383139
188,208,5.0151787
189,209,6.4228573
190,210,2.5464265
191,211,3.5383139
192,212,0.1037232
193,213,9.836717
194,214,10.238658
195,215,1.7606822
196,216,2.1526508
197,217,2.0652149
198,218,2.2433438
199,219,3.5267146
200,220,3.5267146
201,221,4.1591306
202,222,5.2482095
203,223,4.546601
204,224,-0.4126162
205,225,3.1995332
