,rxn_id,predicted
0,0,47.882874
1,1,62.753674
2,2,48.298843
3,3,30.00429
4,4,32.741394
5,5,57.41575
6,6,52.117172
7,7,24.906738
8,8,69.682625
9,9,69.682625
10,10,34.97065
11,11,30.877726
12,12,67.96035
13,13,72.46863
14,14,75.49837
15,15,73.883095
16,16,43.048546
17,17,36.333515
18,18,43.005135
19,19,28.572346
20,20,30.562536
21,21,42.596973
22,22,37.49314
23,23,43.487896
24,24,2.763944
25,25,24.266588
26,26,24.266588
27,27,47.12464
28,28,44.959282
29,29,79.885994
30,30,32.780075
31,31,32.780075
32,32,51.72724
33,33,51.72724
34,34,50.282787
35,35,45.84722
36,36,45.84722
37,37,50.2552
38,38,28.405375
39,39,32.206577
40,40,43.14813
41,41,43.14813
42,42,53.61776
43,43,67.8827
44,44,67.8827
45,45,35.986904
46,46,35.531086
47,47,25.634205
48,48,56.51519
49,49,60.996014
50,50,68.088745
51,51,67.45805
52,52,59.82078
53,53,30.850245
54,54,31.005817
55,55,32.100487
56,56,51.127483
57,57,16.74432
58,58,16.74432
59,59,48.270523
60,60,29.991964
61,61,29.991964
62,62,38.38956
63,63,43.258064
64,64,33.344234
65,65,39.577396
66,66,39.54237
67,67,81.64289
68,68,24.734798
69,69,20.789484
70,70,20.789484
71,72,56.097733
72,73,85.69919
73,74,56.097733
74,75,47.989727
75,76,40.073868
76,77,47.97824
77,78,56.29971
78,79,55.510193
79,80,44.285202
80,81,44.285202
81,82,30.735909
82,83,49.680172
83,84,30.564714
84,85,39.323616
85,86,17.272293
86,87,49.395138
87,88,39.60468
88,89,87.76128
89,90,40.386032
90,91,36.27675
91,92,39.19242
92,93,37.7741
93,94,46.263206
94,95,31.515997
95,96,39.323616
96,97,35.61397
97,98,53.77566
98,99,2.5080197
99,100,72.6436
100,101,63.693996
101,102,30.152712
102,103,64.682724
103,104,39.4222
104,105,46.263206
105,106,64.682724
106,107,63.693996
107,108,5.4800487
108,109,37.7741
109,110,49.395138
110,111,39.4222
111,112,49.531704
112,113,40.386032
113,114,39.19242
114,115,54.840508
115,116,24.932446
116,117,24.932446
117,118,72.7654
118,119,72.7654
119,120,70.031204
120,121,50.285942
121,122,18.318016
122,123,19.082003
123,124,15.516544
124,126,78.13324
125,127,68.61832
126,128,68.61832
127,129,76.24971
128,131,73.92361
129,132,29.404753
130,133,63.049675
131,134,63.049675
132,135,31.762388
133,136,34.105045
134,137,34.105045
135,138,45.55343
136,139,57.966053
137,140,58.721962
138,141,101.35862
139,142,61.230583
140,143,34.79121
141,144,61.230583
142,145,28.708395
143,146,28.708395
144,147,34.46418
145,149,49.10565
146,150,54.168736
147,151,38.803528
148,152,90.069565
149,153,90.069565
150,154,59.485126
151,155,88.298416
152,156,48.80482
153,157,19.425777
154,158,26.984613
155,159,60.607143
156,160,20.970112
157,161,97.19381
158,162,101.01858
159,163,99.76588
160,164,54.222214
161,165,59.960754
162,166,59.960754
163,167,39.338882
164,168,38.857
165,169,16.674957
166,170,21.825788
167,171,23.824484
168,172,25.200718
169,173,50.630043
170,174,106.550766
171,175,20.850502
172,176,101.2512
173,177,57.88062
174,178,14.478982
175,179,51.365784
176,180,32.483665
177,181,32.483665
178,182,32.9257
179,183,45.80165
180,184,118.605774
181,185,19.494362
182,186,19.494362
183,187,60.742958
184,188,60.742958
185,189,18.160755
186,190,18.160755
187,191,41.983013
188,192,37.5804
189,193,51.90629
190,194,52.61573
191,195,58.879116
192,196,98.598724
193,197,65.67363
194,198,98.598724
195,199,55.384327
196,200,49.932777
197,201,18.362127
198,202,20.323503
199,203,29.837704
200,204,15.886505
201,205,51.686897
202,206,24.09924
203,207,39.08044
204,208,45.848076
205,209,25.860685
206,210,25.860685
207,211,23.896933
208,212,44.022606
209,213,31.054382
210,214,23.963127
211,215,21.709503
212,216,27.96702
213,217,24.581709
214,218,33.979313
215,219,27.245941
216,220,23.573181
217,221,33.461994
218,222,31.89834
219,223,21.082983
220,224,36.626236
221,225,34.58779
222,226,38.538986
223,227,43.898685
224,228,43.898685
225,229,75.53927
226,230,47.363876
227,231,37.61287
228,232,37.628887
229,233,38.8596
230,234,38.8596
231,235,47.896275
232,236,47.896275
233,237,34.202553
234,238,94.42275
235,239,38.601208
236,240,36.622486
237,241,41.858276
238,242,41.858276
